Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
4897286;1;6;1;1; ; ;1; ; ; ;2; ; ;2; ;04;1932,41451363066
4897286;1;7;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1932,41451363066
4897287;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1461,8071349166
4897288;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;2672,67329294361
4897288;1;2;2;1; ; ;2; ; ;2;2; ; ;2; ;04;2672,67329294361
4897288;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;2672,67329294361
4897288;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;04;2672,67329294361
4897289;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1978,77185969383
4897289;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1978,77185969383
4897289;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1978,77185969383
4897289;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1978,77185969383
4897289;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1978,77185969383
4897290;1;1;2;1; ; ;3;15; ;1;2; ; ;2; ;04;723,682254694419
4897290;1;2;2;1; ; ;3;15; ;1;2; ; ;2; ;04;723,682254694419
4897291;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1461,8071349166
4897292;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;668,168323235903
4897292;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;668,168323235903
4897293;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1056,23241954023
4897293;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1056,23241954023
4897293;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1056,23241954023
4897293;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;04;1056,23241954023
4897294;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;2644,74940423818
4897294;1;2;1;2;15; ;2; ; ;2;2; ; ;2; ;04;2644,74940423818
4897294;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;2644,74940423818
4897294;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;04;2644,74940423818
4897294;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;04;2644,74940423818
4897294;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;04;2644,74940423818
4897295;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;970,006145294757
4897295;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;970,006145294757
4897295;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;970,006145294757
4897296;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;790,567082517659
4897296;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;790,567082517659
4897296;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;790,567082517659
4897297;1;1;2;1; ; ;2; ; ;2;2; ; ;2; ;04;1321,58185236171
4897297;1;2;2;1; ; ;2; ; ;2;2; ; ;2; ;04;1321,58185236171
4897298;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897298;1;2;2;2;18; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897299;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897300;1;1;1;1; ; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897300;1;2;2;2;18; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897301;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897301;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897302;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;624,590242596923
4897302;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;624,590242596923
4897302;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;624,590242596923
4897303;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897303;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897304;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897304;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897304;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897304;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897305;1;1;2;2;18; ;2; ; ;2;2; ; ;2;1;04;2810,77469456514
4897305;1;2;2;1; ; ;2; ; ;2;2; ; ;2;8;04;2810,77469456514
4897305;1;3;2;1; ; ;2; ; ;2;2; ; ;2;8;04;2810,77469456514
4897305;1;4;2;1; ; ;2; ; ;2;2; ; ;2;8;04;2810,77469456514
4897305;1;5;1;1; ; ;1; ; ; ;2; ; ;2;8;04;2810,77469456514
4897306;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897306;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897307;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;1906,68531042179
4897307;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;1906,68531042179
4897308;1;1;2;2;73; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897308;1;2;2;1; ; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897308;1;3;2;1; ; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897308;1;4;2;1; ; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897309;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897309;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897309;1;3;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897310;1;1;2;2;18; ;3;18; ;1;2; ; ;1; ;04;1000,89320983517
4897311;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897311;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897312;1;1;2;2;76; ;3;18; ;2;2; ; ;1; ;04;573,627488686763
4897313;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897314;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;624,590242596923
4897314;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;624,590242596923
4897314;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;624,590242596923
4897315;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;1424,01918300911
4897315;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;1424,01918300911
4897315;1;3;2;2;18; ;2; ; ;1;2; ; ;1; ;04;1424,01918300911
4897315;1;4;2;2;18; ;2; ; ;1;2; ; ;1; ;04;1424,01918300911
4897316;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897316;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897316;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897317;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;594,14956220615
4897317;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;04;594,14956220615
4897317;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;04;594,14956220615
4897317;1;4;2;2;18; ;2; ; ;1;2; ; ;1; ;04;594,14956220615
4897317;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;594,14956220615
4897317;1;6;2;2;18; ;3;76; ;1;2; ; ;1; ;04;594,14956220615
4897317;1;7;2;2;18; ;3;76; ;1;2; ; ;1; ;04;594,14956220615
4897318;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897318;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897318;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897319;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897319;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897319;1;3;2;2;85; ;3;85; ;2;3;85; ;2;7;04;573,627488686763
4897319;1;4;2;1; ; ;3;85; ;2;3;85; ;2;7;04;573,627488686763
4897320;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897320;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897320;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897321;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897321;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897321;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897321;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897322;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897322;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897322;1;3;2;2;18; ;3;18; ;1;2; ; ;1; ;04;573,627488686763
4897323;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897323;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897323;1;3;1;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897323;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897323;1;5;1;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897324;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897324;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897325;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897325;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897325;1;3;2;2;52; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897326;1;1;2;2;18; ;3;18; ;2;2; ; ;1; ;04;2051,79197551392
4897326;1;2;2;2;18; ;3;18; ;2;2; ; ;1; ;04;2051,79197551392
4897326;1;3;2;2;18; ;3;18; ;2;2; ; ;1; ;04;2051,79197551392
4897326;1;4;2;2;18; ;3;18; ;2;2; ; ;1; ;04;2051,79197551392
4897326;1;5;2;2;18; ;3;18; ;2;2; ; ;1; ;04;2051,79197551392
4897327;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897327;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897327;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897327;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897327;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897328;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;04;730,60612113524
4897328;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;730,60612113524
4897329;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897329;1;2;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897330;1;1;2;2;18; ;3;18; ;2;3;18; ;2;1;04;1424,01918300911
4897330;1;2;2;2;73; ;3;18; ;2;3;18; ;2;8;04;1424,01918300911
4897330;1;3;2;2;18; ;3;18; ;2;3;18; ;2;8;04;1424,01918300911
4897330;1;4;2;2;18; ;3;18; ;2;3;18; ;2;8;04;1424,01918300911
4897331;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897331;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897331;1;3;2;2;18; ;3;86; ;2;2; ; ;1; ;04;573,627488686763
4897332;1;1;2;2;76; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897332;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897332;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897333;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897333;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897334;1;1;2;1; ; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897334;1;2;2;1; ; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897334;1;3;2;2;18; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897335;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897336;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897336;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897336;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897337;1;1;2;2;76; ;3;76; ;1;2; ; ;1; ;04;2810,77469456514
4897337;1;2;2;2;76; ;3;76; ;1;2; ; ;1; ;04;2810,77469456514
4897337;1;3;2;2;76; ;1; ; ; ;2; ; ;1; ;04;2810,77469456514
4897338;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897338;1;2;1;1; ; ;2; ; ;2;2; ; ;1; ;04;573,627488686763
4897338;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897339;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897339;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897339;1;3;2;2;25; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897340;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897340;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897340;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897340;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897340;1;5;2;2;19; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897341;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897341;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897341;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897341;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897342;1;1;2;2;18; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897342;1;2;2;2;18; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897342;1;3;2;2;18; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897342;1;4;2;2;18; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897342;1;5;2;2;18; ;2; ; ;1;2; ; ;1; ;04;2810,77469456514
4897342;1;6;1;1; ; ;1; ; ; ;2; ; ;1; ;04;2810,77469456514
4897342;1;7;1;1; ; ;1; ; ; ;2; ; ;1; ;04;2810,77469456514
4897343;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;04;573,627488686763
4897346;1;1;2;2;41; ;2; ; ;2;2; ; ;2; ;04;405,361429443169
4897346;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;405,361429443169
4897346;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;405,361429443169
4897346;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;04;405,361429443169
4897346;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;04;405,361429443169
4897347;1;1;2;2;18; ;3;18; ;1;2; ; ;2; ;04;290,169354756387
4897347;1;2;2;2;18; ;3;73; ;2;2; ; ;2; ;04;290,169354756387
4897348;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;188,076766804386
4897349;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;412,283021503117
4897349;1;2;2;2;18; ;2; ; ;2;2; ; ;2; ;04;412,283021503117
4897349;1;3;2;2;18; ;2; ; ;2;2; ; ;2; ;04;412,283021503117
4897349;1;4;1;2;18; ;1; ; ; ;2; ; ;2; ;04;412,283021503117
4897350;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;244,991993704229
4897350;1;2;2;2;18; ;2; ; ;2;2; ; ;2; ;04;244,991993704229
4897351;1;1;2;2;19; ;3;18; ;2;2; ; ;2; ;04;241,864579046005
4897351;1;2;2;2;76; ;3;18; ;2;2; ; ;2; ;04;241,864579046005
4897351;1;3;2;2;18; ;3;18; ;2;2; ; ;2; ;04;241,864579046005
4897351;1;4;2;2;18; ;3;18; ;2;2; ; ;2; ;04;241,864579046005
4897351;1;5;2;2;18; ;3;18; ;2;2; ; ;2; ;04;241,864579046005
4897352;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;310,351730980423
4897353;1;1;2;2;41; ;3;18; ;2;2; ; ;2; ;04;421,295986493557
4897353;1;2;2;2;18; ;3;18; ;2;2; ; ;2; ;04;421,295986493557
4897353;1;3;2;2;18; ;3;18; ;2;2; ; ;2; ;04;421,295986493557
4897353;1;4;2;2;18; ;3;18; ;2;2; ; ;2; ;04;421,295986493557
4897353;1;5;2;2;18; ;3;18; ;2;2; ; ;2; ;04;421,295986493557
4897354;1;1;2;2;41; ;2; ; ;2;2; ; ;2; ;04;188,076766804386
4897355;1;1;2;2;73; ;2; ; ;2;2; ; ;2; ;04;250,344003744297
4897355;1;2;2;2;76; ;2; ; ;2;2; ; ;2; ;04;250,344003744297
4897355;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;250,344003744297
4897356;1;1;2;2;73; ;2; ; ;2;2; ; ;2; ;04;157,291668252533
4897356;1;2;2;2;73; ;2; ; ;2;2; ; ;2; ;04;157,291668252533
4897357;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;268,757072844106
4897357;1;2;2;2;18; ;2; ; ;2;2; ; ;2; ;04;268,757072844106
4897357;1;3;2;2;76; ;2; ; ;2;2; ; ;2; ;04;268,757072844106
4897358;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;469,439464774631
4897358;1;2;2;2;18; ;3;18; ;2;2; ; ;2; ;04;469,439464774631
4897358;1;3;2;2;18; ;3;18; ;2;2; ; ;2; ;04;469,439464774631
4897358;1;4;2;2;18; ;1; ; ; ;2; ; ;2; ;04;469,439464774631
4897359;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;500,142349623462
4897359;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;500,142349623462
4897359;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;500,142349623462
4897359;1;4;1;1; ; ;1; ; ; ;2; ; ;2; ;04;500,142349623462
4897360;1;1;2;2;73; ;2; ; ;2;2; ; ;2; ;04;284,7078435435
4897360;1;2;2;2;73; ;2; ; ;2;2; ; ;2; ;04;284,7078435435
4897360;1;3;2;2;73; ;2; ; ;2;2; ; ;2; ;04;284,7078435435
4897361;1;1;2;2;76; ;2; ; ;2;2; ; ;2; ;04;414,65203237972
4897361;1;2;2;2;19; ;2; ; ;2;2; ; ;2; ;04;414,65203237972
4897361;1;3;2;2;76; ;2; ; ;2;2; ; ;2; ;04;414,65203237972
4897361;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;04;414,65203237972
4897361;1;5;1;1; ; ;2; ; ;2;2; ; ;2; ;04;414,65203237972
4897361;1;6;2;2;76; ;3;76; ;1;2; ; ;2; ;04;414,65203237972
4897362;1;1;2;2;73; ;2; ; ;2;2; ; ;2; ;04;412,283021503117
4897362;1;2;2;2;73; ;2; ; ;2;2; ; ;2; ;04;412,283021503117
4897362;1;3;1;2;18; ;2; ; ;2;2; ; ;2; ;04;412,283021503117
4897362;1;4;1;2;18; ;2; ; ;2;2; ; ;2; ;04;412,283021503117
4897363;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;224,809617480192
4897363;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;224,809617480192
4897363;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;224,809617480192
4897364;1;1;2;2;15; ;2; ; ;2;2; ; ;2; ;04;312,720741857027
4897364;1;2;2;2;76; ;2; ; ;2;2; ; ;2; ;04;312,720741857027
4897364;1;3;2;2;18; ;2; ; ;2;2; ; ;2; ;04;312,720741857027
4897365;1;1;2;2;17; ;2; ; ;2;2; ; ;2; ;04;513,386920138545
4897365;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;513,386920138545
4897365;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;513,386920138545
4897365;1;4;1;1; ; ;1; ; ; ;2; ; ;2; ;04;513,386920138545
4897366;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;224,809617480192
4897366;1;2;2;2;18; ;2; ; ;2;2; ; ;2; ;04;224,809617480192
4897366;1;3;1;2;18; ;2; ; ;2;2; ; ;2; ;04;224,809617480192
4897367;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;244,991993704229
4897367;1;2;2;2;76; ;2; ; ;2;2; ; ;2; ;04;244,991993704229
4897368;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;372,567171663845
4897368;1;2;2;2;66; ;2; ; ;2;2; ; ;2; ;04;372,567171663845
4897368;1;3;2;2;18; ;2; ; ;2;2; ; ;2; ;04;372,567171663845
4897369;1;1;2;2;73; ;2; ; ;2;2; ; ;2; ;04;469,439464774631
4897369;1;2;2;2;41; ;2; ; ;2;2; ; ;2; ;04;469,439464774631
4897369;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;469,439464774631
4897369;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;04;469,439464774631
4897370;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;629,166673010132
4897370;1;2;2;2;18; ;3;18; ;2;2; ; ;2; ;04;629,166673010132
4897370;1;3;2;2;25; ;3;18; ;2;2; ; ;2; ;04;629,166673010132
4897370;1;4;2;2;18; ;1; ; ; ;2; ; ;2; ;04;629,166673010132
4897370;1;5;1;2;18; ;1; ; ; ;2; ; ;2; ;04;629,166673010132
4897370;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;04;629,166673010132
4897371;1;1;2;2;18; ;3;18; ;2;3;18; ;2; ;04;545,31971067562
4897371;1;2;2;2;18; ;3;18; ;2;3;18; ;2; ;04;545,31971067562
4897371;1;3;2;2;18; ;3;18; ;2;3;18; ;2; ;04;545,31971067562
4897371;1;4;2;2;18; ;1; ; ; ;3;18; ;2; ;04;545,31971067562
4897372;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;157,291668252533
4897372;1;2;2;2;41; ;2; ; ;2;2; ; ;2; ;04;157,291668252533
4897373;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;206,396548380383
4897373;1;2;2;2;15; ;3;18; ;2;3;18; ;2; ;04;206,396548380383
4897373;1;3;2;2;18; ;2; ; ;2;2; ; ;2; ;04;206,396548380383
4897374;1;1;2;2;17; ;2; ; ;2;2; ; ;2; ;04;341,864286815014
4897374;1;2;2;1; ; ;2; ; ;2;2; ; ;2; ;04;341,864286815014
4897374;1;3;2;2;18; ;1; ; ; ;2; ; ;2; ;04;341,864286815014
4897375;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;332,903118081063
4897375;1;2;2;2;54; ;2; ; ;2;2; ; ;2; ;04;332,903118081063
4897376;1;1;2;2;73; ;3;11; ;1;3;18; ;1;1;04;341,864286815014
4897376;1;2;2;2;18; ;3;11; ;1;3;18; ;1;8;04;341,864286815014
4897376;1;3;2;2;11; ;3;11; ;1;3;18; ;1;8;04;341,864286815014
4897377;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;417,744532716003
4897377;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;417,744532716003
4897377;1;3;1;1; ; ;1; ; ; ;2; ; ;2; ;04;417,744532716003
4897378;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;284,7078435435
4897378;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;284,7078435435
4897378;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;284,7078435435
4897379;1;1;2;2;66; ;2; ; ;2;3;18; ;2; ;04;361,397760430249
4897379;1;2;2;2;18; ;3;18; ;2;3;18; ;2; ;04;361,397760430249
4897379;1;3;2;2;18; ;3;18; ;2;3;18; ;2; ;04;361,397760430249
4897379;1;4;2;2;18; ;3;18; ;2;3;18; ;2; ;04;361,397760430249
4897379;1;5;2;2;18; ;3;18; ;2;3;18; ;2; ;04;361,397760430249
4897381;1;1;2;1; ; ;2; ; ;2;2; ; ;2; ;04;376,850573444977
4897381;1;2;2;2;18; ;2; ; ;2;2; ; ;2; ;04;376,850573444977
4897382;1;1;2;2;19; ;2; ; ;2;2; ; ;2; ;04;210,628153905026
4897382;1;2;2;2;18; ;2; ; ;2;2; ; ;2; ;04;210,628153905026
4897383;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;341,864286815014
4897383;1;2;2;2;18; ;2; ; ;2;2; ; ;2; ;04;341,864286815014
4897383;1;3;1;2;18; ;2; ; ;2;2; ; ;2; ;04;341,864286815014
4897384;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;380,931234045483
4897384;1;2;2;2;18; ;2; ; ;2;2; ; ;2; ;04;380,931234045483
4897384;1;3;2;2;18; ;2; ; ;2;2; ; ;2; ;04;380,931234045483
4897384;1;4;2;2;18; ;2; ; ;2;2; ; ;2; ;04;380,931234045483
4897384;1;5;2;2;18; ;2; ; ;2;2; ; ;2; ;04;380,931234045483
4897384;1;6;2;2;18; ;2; ; ;2;2; ; ;2; ;04;380,931234045483
4897384;1;7;1;1; ; ;2; ; ;2;2; ; ;2; ;04;380,931234045483
4897385;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;210,628153905026
4897385;1;2;2;2;50; ;2; ; ;2;2; ; ;2; ;04;210,628153905026
4897386;1;1;1;1; ; ;2; ; ;2;2; ; ;2; ;04;381,580136654285
4897386;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;381,580136654285
4897386;1;3;1;1; ; ;2; ; ;2;2; ; ;2; ;04;381,580136654285
4897386;1;4;1;1; ; ;1; ; ; ;2; ; ;2; ;04;381,580136654285
4897387;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;324,423693382771
4897387;1;2;1;1; ; ;2; ; ;2;2; ; ;2; ;04;324,423693382771
4897387;1;3;1;2;18; ;2; ; ;2;2; ; ;2; ;04;324,423693382771
4897387;1;4;1;1; ; ;2; ; ;2;2; ; ;2; ;04;324,423693382771
4897388;1;1;2;2;41; ;3;18; ;2;2; ; ;2; ;04;451,998871342388
4897388;1;2;2;2;18; ;3;18; ;2;2; ; ;2; ;04;451,998871342388
4897388;1;3;2;2;18; ;3;18; ;2;2; ; ;2; ;04;451,998871342388
4897388;1;4;2;2;18; ;3;18; ;2;2; ; ;2; ;04;451,998871342388
4897388;1;5;2;2;18; ;3;18; ;2;2; ; ;2; ;04;451,998871342388
4897389;1;1;2;2;18; ;2; ; ;2;2; ; ;2; ;04;264,525467319463
4897389;1;2;2;2;18; ;2; ; ;2;2; ; ;2; ;04;264,525467319463
4897389;1;3;2;2;18; ;2; ; ;2;2; ; ;2; ;04;264,525467319463
4897389;1;4;2;2;18; ;2; ; ;2;2; ; ;2; ;04;264,525467319463
4897390;1;1;2;1; ; ;2; ; ;1;2; ; ;2; ;04;418,554203701763
4897390;1;2;2;1; ; ;2; ; ;1;2; ; ;2; ;04;418,554203701763
4897390;1;3;2;1; ; ;2; ; ;1;2; ; ;2; ;04;418,554203701763
